1_level,2_level,3_level,4_level,5_level,sub_1,year,subCategory,winner,object,id,primaryContext,secondaryContext,primaryContextType,secondaryContextType,url,pub_date
film,festivals,Venice International Film Festival,grand jury prize,,,1968,,1,Nostra signora dei turchi,tt0063366,Carmelo Bene,,award recipient,,https://en.wikipedia.org/wiki/Grand_Jury_Prize_(Venice_Film_Festival),9/11/2023
film,festivals,Venice International Film Festival,grand jury prize,,,1981,,1,Sweet Dreams,tt0083102,Nanni Moretti,,award recipient,,https://en.wikipedia.org/wiki/Grand_Jury_Prize_(Venice_Film_Festival),9/11/2023
film,festivals,Venice International Film Festival,grand jury prize,,,1981,,1,They Don't Wear Black Tie,tt0082317,Leon Hirszman,,award recipient,,https://en.wikipedia.org/wiki/Grand_Jury_Prize_(Venice_Film_Festival),9/11/2023
film,festivals,Venice International Film Festival,grand jury prize,,,1982,,1,Imperative,tt0084123,Krzysztof Zanussi,,award recipient,,https://en.wikipedia.org/wiki/Grand_Jury_Prize_(Venice_Film_Festival),9/11/2023
film,festivals,Venice International Film Festival,grand jury prize,,,1983,,1,Biquefarre,tt0086968,Georges Rouquier,,award recipient,,https://en.wikipedia.org/wiki/Grand_Jury_Prize_(Venice_Film_Festival),9/11/2023
film,festivals,Venice International Film Festival,grand jury prize,,,1984,,1,Favourites of the Moon,tt0087246,Otar Iosseliani,,award recipient,,https://en.wikipedia.org/wiki/Grand_Jury_Prize_(Venice_Film_Festival),9/11/2023
film,festivals,Venice International Film Festival,grand jury prize,,,1985,,1,"Tangos, the Exile of Gardel",tt0090125,Fernando E. Solanas,,award recipient,,https://en.wikipedia.org/wiki/Grand_Jury_Prize_(Venice_Film_Festival),9/11/2023
film,festivals,Venice International Film Festival,grand jury prize,,,1986,,1,Chuzhaya belaya i ryaboy,tt0090845,Sergei Solovyov,,award recipient,,https://en.wikipedia.org/wiki/Grand_Jury_Prize_(Venice_Film_Festival),9/11/2023
film,festivals,Venice International Film Festival,grand jury prize,,,1986,,1,Storia d'amore,tt0092017,Francesco Maselli,,award recipient,,https://en.wikipedia.org/wiki/Grand_Jury_Prize_(Venice_Film_Festival),9/11/2023
film,festivals,Venice International Film Festival,grand jury prize,,,1987,,1,Hip hip hurra!,tt0093194,Kjell Grede,,award recipient,,https://en.wikipedia.org/wiki/Grand_Jury_Prize_(Venice_Film_Festival),9/11/2023
film,festivals,Venice International Film Festival,grand jury prize,,,1988,,1,Camp de Thiaroye,tt0092716,"Sembène Ousmane, Thierno Faty Sow",,award recipient,,https://en.wikipedia.org/wiki/Grand_Jury_Prize_(Venice_Film_Festival),9/11/2023
film,festivals,Venice International Film Festival,grand jury prize,,,1989,,1,Et la lumière fut,tt0097297,Otar Iosseliani,,award recipient,,https://en.wikipedia.org/wiki/Grand_Jury_Prize_(Venice_Film_Festival),9/11/2023
film,festivals,Venice International Film Festival,grand jury prize,,,1990,,1,An Angel at My Table,tt0099040,Jane Campion,,award recipient,,https://en.wikipedia.org/wiki/Grand_Jury_Prize_(Venice_Film_Festival),9/11/2023
film,festivals,Venice International Film Festival,grand jury prize,,,1991,,1,A Divina Comédia,tt0101739,Manoel de Oliveira,,award recipient,,https://en.wikipedia.org/wiki/Grand_Jury_Prize_(Venice_Film_Festival),9/11/2023
film,festivals,Venice International Film Festival,grand jury prize,,,1992,,1,Death of a Neapolitan Mathematician,tt0104918,Mario Martone,,award recipient,,https://en.wikipedia.org/wiki/Grand_Jury_Prize_(Venice_Film_Festival),9/11/2023
film,festivals,Venice International Film Festival,grand jury prize,,,1993,,1,Bad Boy Bubby,tt0106341,Rolf De Heer,,award recipient,,https://en.wikipedia.org/wiki/Grand_Jury_Prize_(Venice_Film_Festival),9/11/2023
film,festivals,Venice International Film Festival,grand jury prize,,,1994,,1,Natural Born Killers,tt0110632,Oliver Stone,,award recipient,,https://en.wikipedia.org/wiki/Grand_Jury_Prize_(Venice_Film_Festival),9/11/2023
film,festivals,Venice International Film Festival,grand jury prize,,,1995,,1,God's Comedy,tt0112710,João César Monteiro,,award recipient,,https://en.wikipedia.org/wiki/Grand_Jury_Prize_(Venice_Film_Festival),9/11/2023
film,festivals,Venice International Film Festival,grand jury prize,,,1995,,1,The Star Maker,tt0114808,Giuseppe Tornatore,,award recipient,,https://en.wikipedia.org/wiki/Grand_Jury_Prize_(Venice_Film_Festival),9/11/2023
film,festivals,Venice International Film Festival,grand jury prize,,,1996,,1,Brigands-Chapter VII,tt0115755,Otar Iosseliani,,award recipient,,https://en.wikipedia.org/wiki/Grand_Jury_Prize_(Venice_Film_Festival),9/11/2023
film,festivals,Venice International Film Festival,grand jury prize,,,1997,,1,Hardboiled Egg,tt0122648,Paolo Virzì,,award recipient,,https://en.wikipedia.org/wiki/Grand_Jury_Prize_(Venice_Film_Festival),9/11/2023
film,festivals,Venice International Film Festival,grand jury prize,,,1998,,1,Terminus paradis,tt0151479,Lucian Pintilie,,award recipient,,https://en.wikipedia.org/wiki/Grand_Jury_Prize_(Venice_Film_Festival),9/11/2023
film,festivals,Venice International Film Festival,grand jury prize,,,1999,,1,The Wind Will Carry Us,tt0209463,Abbas Kiarostami,,award recipient,,https://en.wikipedia.org/wiki/Grand_Jury_Prize_(Venice_Film_Festival),9/11/2023
film,festivals,Venice International Film Festival,grand jury prize,,,2000,,1,Before Night Falls,tt0247196,Julian Schnabel,,award recipient,,https://en.wikipedia.org/wiki/Grand_Jury_Prize_(Venice_Film_Festival),9/11/2023
film,festivals,Venice International Film Festival,grand jury prize,,,2001,,1,Dog Days,tt0290661,Ulrich Seidl,,award recipient,,https://en.wikipedia.org/wiki/Grand_Jury_Prize_(Venice_Film_Festival),9/11/2023
film,festivals,Venice International Film Festival,grand jury prize,,,2002,,1,House of Fools,tt0332605,Andrei Konchalovsky,,award recipient,,https://en.wikipedia.org/wiki/Grand_Jury_Prize_(Venice_Film_Festival),9/11/2023
film,festivals,Venice International Film Festival,grand jury prize,,,2003,,1,The Kite,tt0377610,Randa Chahal,,award recipient,,https://en.wikipedia.org/wiki/Grand_Jury_Prize_(Venice_Film_Festival),9/11/2023
film,festivals,Venice International Film Festival,grand jury prize,,,2004,,1,The Sea Inside,tt0369702,Alejandro Amenábar,,award recipient,,https://en.wikipedia.org/wiki/Grand_Jury_Prize_(Venice_Film_Festival),9/11/2023
film,festivals,Venice International Film Festival,grand jury prize,,,2005,,1,Mary,tt0425236,Abel Ferrara,,award recipient,,https://en.wikipedia.org/wiki/Grand_Jury_Prize_(Venice_Film_Festival),9/11/2023
film,festivals,Venice International Film Festival,grand jury prize,,,2006,,1,Dry Season,tt0825241,Mahamat-Saleh Haroun,,award recipient,,https://en.wikipedia.org/wiki/Grand_Jury_Prize_(Venice_Film_Festival),9/11/2023
film,festivals,Venice International Film Festival,grand jury prize,,,2007,,1,I'm Not There,tt0368794,Todd Haynes,,award recipient,,https://en.wikipedia.org/wiki/Grand_Jury_Prize_(Venice_Film_Festival),9/11/2023
film,festivals,Venice International Film Festival,grand jury prize,,,2007,,1,The Secret of the Grain,tt0487419,Abdellatif Kechiche,,award recipient,,https://en.wikipedia.org/wiki/Grand_Jury_Prize_(Venice_Film_Festival),9/11/2023
film,festivals,Venice International Film Festival,grand jury prize,,,2008,,1,Teza,tt1284592,Haile Gerima,,award recipient,,https://en.wikipedia.org/wiki/Grand_Jury_Prize_(Venice_Film_Festival),9/11/2023
film,festivals,Venice International Film Festival,grand jury prize,,,2009,,1,Soul Kitchen,tt1244668,Fatih Akin,,award recipient,,https://en.wikipedia.org/wiki/Grand_Jury_Prize_(Venice_Film_Festival),9/11/2023
film,festivals,Venice International Film Festival,grand jury prize,,,2010,,1,Essential Killing,tt1561768,Jerzy Skolimowski,,award recipient,,https://en.wikipedia.org/wiki/Grand_Jury_Prize_(Venice_Film_Festival),9/11/2023
film,festivals,Venice International Film Festival,grand jury prize,,,2011,,1,Terraferma,tt1641410,Emanuele Crialese,,award recipient,,https://en.wikipedia.org/wiki/Grand_Jury_Prize_(Venice_Film_Festival),9/11/2023
film,festivals,Venice International Film Festival,grand jury prize,,,2012,,1,Paradise: Faith,tt2371824,Ulrich Seidl,,award recipient,,https://en.wikipedia.org/wiki/Grand_Jury_Prize_(Venice_Film_Festival),9/11/2023
film,festivals,Venice International Film Festival,grand jury prize,,,2013,,1,Stray Dogs,tt3119416,Tsai Ming-liang,,award recipient,,https://en.wikipedia.org/wiki/Grand_Jury_Prize_(Venice_Film_Festival),9/11/2023
film,festivals,Venice International Film Festival,grand jury prize,,,2014,,1,The Look of Silence,tt3521134,Joshua Oppenheimer,,award recipient,,https://en.wikipedia.org/wiki/Grand_Jury_Prize_(Venice_Film_Festival),9/11/2023
film,festivals,Venice International Film Festival,grand jury prize,,,2015,,1,Anomalisa,tt2401878,Charlie Kaufman,,award recipient,,https://en.wikipedia.org/wiki/Grand_Jury_Prize_(Venice_Film_Festival),9/11/2023
film,festivals,Venice International Film Festival,grand jury prize,,,2016,,1,Nocturnal Animals,tt4550098,Tom Ford,,award recipient,,https://en.wikipedia.org/wiki/Grand_Jury_Prize_(Venice_Film_Festival),9/11/2023
film,festivals,Venice International Film Festival,grand jury prize,,,2017,,1,Foxtrot,tt6896536,Samuel Maoz,,award recipient,,https://en.wikipedia.org/wiki/Grand_Jury_Prize_(Venice_Film_Festival),9/11/2023
film,festivals,Venice International Film Festival,grand jury prize,,,2018,,1,The Favourite,tt5083738,Yorgos Lanthimos,,award recipient,,https://en.wikipedia.org/wiki/Grand_Jury_Prize_(Venice_Film_Festival),9/11/2023
film,festivals,Venice International Film Festival,grand jury prize,,,2019,,1,An Officer and a Spy,tt2398149,Roman Polanski,,award recipient,,https://en.wikipedia.org/wiki/Grand_Jury_Prize_(Venice_Film_Festival),9/11/2023
film,festivals,Venice International Film Festival,grand jury prize,,,2020,,1,New Order,tt12474056,Michel Franco,,award recipient,,https://en.wikipedia.org/wiki/Grand_Jury_Prize_(Venice_Film_Festival),9/11/2023
film,festivals,Venice International Film Festival,grand jury prize,,,2021,,1,The Hand of God,tt12680684,Paolo Sorrentino,,award recipient,,https://en.wikipedia.org/wiki/Grand_Jury_Prize_(Venice_Film_Festival),9/11/2023
film,festivals,Venice International Film Festival,grand jury prize,,,2022,,1,Saint Omer,tt15376894,Alice Diop,,award recipient,,https://en.wikipedia.org/wiki/Grand_Jury_Prize_(Venice_Film_Festival),9/11/2023
film,festivals,Venice International Film Festival,silver lion,,,1990,,1,Goodfellas,tt0099685,Martin Scorsese,,award recipient,,https://en.wikipedia.org/wiki/Silver_Lion,9/11/2023
film,festivals,Venice International Film Festival,silver lion,,,1998,,1,"Black Cat, White Cat",tt0118843,Emir Kusturica,,award recipient,,https://en.wikipedia.org/wiki/Silver_Lion,9/11/2023
film,festivals,Venice International Film Festival,silver lion,,,1999,,1,Seventeen Years,tt0213695,Zhang Yuan,,award recipient,,https://en.wikipedia.org/wiki/Silver_Lion,9/11/2023
film,festivals,Venice International Film Festival,silver lion,,,2000,,1,Uttara,tt0255665,Buddhadeb Dasgupta,,award recipient,,https://en.wikipedia.org/wiki/Silver_Lion,9/11/2023
film,festivals,Venice International Film Festival,silver lion,,,2001,,1,Secret Ballot,tt0290823,Babak Payami,,award recipient,,https://en.wikipedia.org/wiki/Silver_Lion,9/11/2023
film,festivals,Venice International Film Festival,silver lion,,,2002,,1,Oasis,tt0320193,Lee Chang-dong,,award recipient,,https://en.wikipedia.org/wiki/Silver_Lion,9/11/2023
film,festivals,Venice International Film Festival,silver lion,,,2003,,1,The Blind Swordsman: Zatoichi,tt0363226,Takeshi Kitano,,award recipient,,https://en.wikipedia.org/wiki/Silver_Lion,9/11/2023
film,festivals,Venice International Film Festival,silver lion,,,2004,,1,3-Iron,tt0423866,Kim Ki-duk,,award recipient,,https://en.wikipedia.org/wiki/Silver_Lion,9/11/2023
film,festivals,Venice International Film Festival,silver lion,,,2005,,1,Les amants réguliers,tt0443844,Philippe Garrel,,award recipient,,https://en.wikipedia.org/wiki/Silver_Lion,9/11/2023
film,festivals,Venice International Film Festival,silver lion,,,2006,,1,Private Fears in Public Places,tt0498120,Alain Resnais,,award recipient,,https://en.wikipedia.org/wiki/Silver_Lion,9/11/2023
film,festivals,Venice International Film Festival,silver lion,,,2007,,1,Redacted,tt0937237,Brian De Palma,,award recipient,,https://en.wikipedia.org/wiki/Silver_Lion,9/11/2023
film,festivals,Venice International Film Festival,silver lion,,,2008,,1,Paper Soldier,tt1284576,Aleksei Alekseivich German,,award recipient,,https://en.wikipedia.org/wiki/Silver_Lion,9/11/2023
film,festivals,Venice International Film Festival,silver lion,,,2009,,1,Women Without Men,tt1498887,Shirin Neshat,,award recipient,,https://en.wikipedia.org/wiki/Silver_Lion,9/11/2023
film,festivals,Venice International Film Festival,silver lion,,,2010,,1,The Last Circus,tt1572491,Ãlex de la Iglesia,,award recipient,,https://en.wikipedia.org/wiki/Silver_Lion,9/11/2023
film,festivals,Venice International Film Festival,silver lion,,,2011,,1,People Mountain People Sea,tt2050604,Cai Shangjun,,award recipient,,https://en.wikipedia.org/wiki/Silver_Lion,9/11/2023
film,festivals,Venice International Film Festival,silver lion,,,2012,,1,The Master,tt1560747,Paul Thomas Anderson,,award recipient,,https://en.wikipedia.org/wiki/Silver_Lion,9/11/2023
film,festivals,Venice International Film Festival,silver lion,,,2013,,1,Miss Violence,tt3078242,Alexandros Avranas,,award recipient,,https://en.wikipedia.org/wiki/Silver_Lion,9/11/2023
film,festivals,Venice International Film Festival,silver lion,,,2014,,1,The Postman's White Nights,tt3591984,Andrei Konchalovsky,,award recipient,,https://en.wikipedia.org/wiki/Silver_Lion,9/11/2023
film,festivals,Venice International Film Festival,silver lion,,,2015,,1,The Clan,tt4411504,Pablo Trapero,,award recipient,,https://en.wikipedia.org/wiki/Silver_Lion,9/11/2023
film,festivals,Venice International Film Festival,silver lion,,,2016,,1,Paradise,tt4551318,Andrei Konchalovsky,,award recipient,,https://en.wikipedia.org/wiki/Silver_Lion,9/11/2023
film,festivals,Venice International Film Festival,silver lion,,,2016,,1,The Untamed,tt5265960,Amat Escalante,,award recipient,,https://en.wikipedia.org/wiki/Silver_Lion,9/11/2023
film,festivals,Venice International Film Festival,silver lion,,,2017,,1,Custody,tt6002232,Xavier Legrand,,award recipient,,https://en.wikipedia.org/wiki/Silver_Lion,9/11/2023
film,festivals,Venice International Film Festival,silver lion,,,2018,,1,The Sisters Brothers,tt4971344,Jacques Audiard,,award recipient,,https://en.wikipedia.org/wiki/Silver_Lion,9/11/2023
film,festivals,Venice International Film Festival,silver lion,,,2019,,1,About Endlessness,tt6817944,Roy Andersson,,award recipient,,https://en.wikipedia.org/wiki/Silver_Lion,9/11/2023
film,festivals,Venice International Film Festival,silver lion,,,2020,,1,Wife of a Spy,tt11917942,Kiyoshi Kurosawa,,award recipient,,https://en.wikipedia.org/wiki/Silver_Lion,9/11/2023
film,festivals,Venice International Film Festival,silver lion,,,2021,,1,The Power of the Dog,tt10293406,Jane Campion,,award recipient,,https://en.wikipedia.org/wiki/Silver_Lion,9/11/2023
film,festivals,Venice International Film Festival,silver lion,,,2022,,1,Bones and All,tt10168670,Luca Guadagnino,,award recipient,,https://en.wikipedia.org/wiki/Silver_Lion,9/11/2023
film,festivals,Venice International Film Festival,special jury prize,,,2013,,1,The Police Officer's Wife,tt1734429,Philip Gröning,,award recipient,,https://en.wikipedia.org/wiki/Special_Jury_Prize_(Venice_Film_Festival),9/9/2023
film,festivals,Venice International Film Festival,special jury prize,,,2014,,1,Sivas,tt3894344,Kaan Müjdeci,,award recipient,,https://en.wikipedia.org/wiki/Special_Jury_Prize_(Venice_Film_Festival),9/9/2023
film,festivals,Venice International Film Festival,special jury prize,,,2015,,1,Frenzy,tt4895740,Emin Alper,,award recipient,,https://en.wikipedia.org/wiki/Special_Jury_Prize_(Venice_Film_Festival),9/9/2023
film,festivals,Venice International Film Festival,special jury prize,,,2016,,1,The Bad Batch,tt4334266,Ana Lily Amirpour,,award recipient,,https://en.wikipedia.org/wiki/Special_Jury_Prize_(Venice_Film_Festival),9/9/2023
film,festivals,Venice International Film Festival,special jury prize,,,2017,,1,Sweet Country,tt6958212,Warwick Thornton,,award recipient,,https://en.wikipedia.org/wiki/Special_Jury_Prize_(Venice_Film_Festival),9/9/2023
film,festivals,Venice International Film Festival,special jury prize,,,2018,,1,The Nightingale,tt4068576,Jennifer Kent,,award recipient,,https://en.wikipedia.org/wiki/Special_Jury_Prize_(Venice_Film_Festival),9/9/2023
film,festivals,Venice International Film Festival,special jury prize,,,2019,,1,The Mafia Is No Longer What It Used to Be,tt10673846,Franco Maresco,,award recipient,,https://en.wikipedia.org/wiki/Special_Jury_Prize_(Venice_Film_Festival),9/9/2023
